"Feature ID","Application Name","Type","T-Shirt Size","Option","Prioritised, Awaiting Analysis","Analysis Completed","Development Started","Systest Ready","Systest OK","In UAT","Ready For Release","In Production","Lead Time","Cycle Time","Development Cycle Time"
"A-480","Project A","MMF","S","12/01/2012",,"20/01/2012","24/01/2012",,"30/01/2012","01/02/2012",,,0,0,5
,,,,,,,,,,,,,,,
"S-216","Project S","MMF",,"12/01/2012",,"13/01/2012","13/01/2012",,"16/01/2012","16/01/2012","16/01/2012","16/01/2012",3,2,2
,,,,,,,,,,,,,,,
"A-481","Project A","MMF",,"12/01/2012",,"16/01/2012","16/01/2012",,"18/01/2012","18/01/2012","18/01/2012","18/01/2012",5,3,3
,,,,,,,,,,,,,,,
"F-1","Project F","MMF",,"08/12/2011",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"F-2","Project F","MMF","M","11/01/2012",,"13/01/2012","13/01/2012",,"13/01/2012","13/01/2012","16/01/2012","16/01/2012",4,2,1
,,,,,,,,,,,,,,,
"F-3","Project F","MMF","M","11/01/2012",,"13/01/2012","13/01/2012",,"18/01/2012","18/01/2012","18/01/2012","18/01/2012",6,4,4
,,,,,,,,,,,,,,,
"S-217","Project S","MMF",,"13/01/2012",,"17/01/2012","17/01/2012",,"17/01/2012","17/01/2012","17/01/2012","17/01/2012",3,1,1
,,,,,,,,,,,,,,,
"A-482","Project A","MMF",,"16/01/2012",,"17/01/2012","17/01/2012",,"17/01/2012","17/01/2012","17/01/2012","17/01/2012",2,1,1
,,,,,,,,,,,,,,,
"S-218","Project S","MMF",,"17/01/2012",,"19/01/2012","19/01/2012",,"19/01/2012","19/01/2012","19/01/2012","19/01/2012",3,1,1
,,,,,,,,,,,,,,,
"S-219","Project S","MMF",,"17/01/2012",,"18/01/2012","18/01/2012",,"18/01/2012","18/01/2012","18/01/2012","18/01/2012",2,1,1
,,,,,,,,,,,,,,,
"F-4","Project F","MMF","S","17/01/2012",,"01/02/2012","01/02/2012",,"09/02/2012","09/02/2012","09/02/2012","09/02/2012",18,7,7
,,,,,,,,,,,,,,,
"F-5","Project F","MMF","S","17/01/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-220","Project S","MMF",,"17/01/2012",,"18/01/2012","18/01/2012",,"18/01/2012","18/01/2012","18/01/2012","18/01/2012",2,1,1
,,,,,,,,,,,,,,,
"S-221","Project S","MMF",,"17/01/2012",,"18/01/2012","18/01/2012",,"18/01/2012","18/01/2012","19/01/2012","24/01/2012",6,5,1
,,,,,,,,,,,,,,,
"A-483","Project A","MMF",,"17/01/2012",,"17/01/2012","17/01/2012",,"18/01/2012","18/01/2012","18/01/2012","18/01/2012",2,2,2
,,,,,,,,,,,,,,,
"S-222","Project S","MMF",,"18/01/2012",,"18/01/2012",,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-223","Project S","Build Maintenance",,"18/01/2012",,"18/01/2012",,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-484","Project A","MMF",,"18/01/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-485","Project A","MMF",,"18/01/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-486","Project A","MMF",,"18/01/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-487","Project A","MMF",,"18/01/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-224","Project S","MMF",,"18/01/2012",,"23/01/2012","23/01/2012",,"23/01/2012","24/01/2012","24/01/2012","24/01/2012",5,2,1
,,,,,,,,,,,,,,,
"A-488","Project A","MMF",,"19/01/2012",,"19/01/2012","19/01/2012",,"19/01/2012","23/01/2012","23/01/2012","23/01/2012",3,3,1
,,,,,,,,,,,,,,,
"A-489","Project A","MMF","S","19/01/2012",,"24/01/2012","24/01/2012",,"24/01/2012","26/01/2012","26/01/2012","26/01/2012",6,3,1
,,,,,,,,,,,,,,,
"A-490","Project A","Bug",,"19/01/2012",,"19/01/2012","19/01/2012",,"19/01/2012","19/01/2012","19/01/2012","19/01/2012",1,1,1
,,,,,,,,,,,,,,,
"A-491","Project A","MMF",,"19/01/2012",,"23/01/2012","23/01/2012",,"23/01/2012","23/01/2012","23/01/2012","23/01/2012",3,1,1
,,,,,,,,,,,,,,,
"A-492","Project A","MMF",,"19/01/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-493","Project A","MMF","S","19/01/2012",,"25/01/2012","25/01/2012",,"30/01/2012","01/02/2012",,,0,0,4
,,,,,,,,,,,,,,,
"A-494","Project A","Build Maintenance","S","20/01/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-495","Project A","Build Maintenance","S","20/01/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-225","Project S","MMF","S","20/01/2012",,"24/01/2012","24/01/2012",,"24/01/2012","24/01/2012","25/01/2012","27/01/2012",6,4,1
,,,,,,,,,,,,,,,
"S-226","Project S","MMF",,"20/01/2012",,"20/01/2012","20/01/2012",,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-227","Project S","MMF","S","20/01/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-228","Project S","MMF",,"20/01/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-229","Project S","MMF",,"20/01/2012",,"23/01/2012","23/01/2012",,"23/01/2012","23/01/2012","23/01/2012","23/01/2012",2,1,1
,,,,,,,,,,,,,,,
"S-230","Project S","MMF",,"20/01/2012",,"23/01/2012","23/01/2012",,"23/01/2012","23/01/2012","23/01/2012","23/01/2012",2,1,1
,,,,,,,,,,,,,,,
"S-231","Project S","MMF",,"20/01/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"F-6","Project F","MMF",,"23/01/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-496","Project A","Bug",,"23/01/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-497","Project A","MMF",,"23/01/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-232","Project S","MMF",,"23/01/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-233","Project S","MMF",,"23/01/2012",,"25/01/2012","25/01/2012",,"25/01/2012","25/01/2012","25/01/2012","26/01/2012",4,2,1
,,,,,,,,,,,,,,,
"A-498","Project A","Bug",,"24/01/2012",,"02/04/2012","02/04/2012",,"02/04/2012","02/04/2012","04/04/2012","04/04/2012",52,3,1
,,,,,,,,,,,,,,,
"A-499","Project A","MMF",,"24/01/2012",,,,,,,,"26/01/2012",3,0,0
,,,,,,,,,,,,,,,
"C-152","Project C","MMF",,"24/01/2012",,"27/01/2012","27/01/2012",,"27/01/2012","27/01/2012",,,0,0,1
,,,,,,,,,,,,,,,
"A-500","Project A","MMF",,"24/01/2012",,"09/02/2012","09/02/2012",,"09/02/2012","09/02/2012","09/02/2012","09/02/2012",13,1,1
,,,,,,,,,,,,,,,
"S-234","Project S","MMF",,"25/01/2012",,"27/01/2012","27/01/2012",,"27/01/2012","27/01/2012","27/01/2012","27/01/2012",3,1,1
,,,,,,,,,,,,,,,
"S-235","Project S","MMF",,"25/01/2012",,"13/02/2012","13/02/2012",,"16/02/2012","16/02/2012","22/02/2012","22/02/2012",21,8,4
,,,,,,,,,,,,,,,
"S-236","Project S","MMF",,"25/01/2012",,"26/01/2012","26/01/2012",,"26/01/2012","26/01/2012","26/01/2012","26/01/2012",2,1,1
,,,,,,,,,,,,,,,
"S-237","Project S","MMF",,"25/01/2012",,"26/01/2012","26/01/2012",,"26/01/2012","26/01/2012","26/01/2012","26/01/2012",2,1,1
,,,,,,,,,,,,,,,
"S-238","Project S","MMF",,"26/01/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-239","Project S","MMF",,"26/01/2012",,"27/01/2012","27/01/2012",,"27/01/2012","27/01/2012","27/01/2012","27/01/2012",2,1,1
,,,,,,,,,,,,,,,
"S-240","Project S","MMF",,"26/01/2012",,"30/01/2012","30/01/2012",,"30/01/2012","30/01/2012","30/01/2012","30/01/2012",3,1,1
,,,,,,,,,,,,,,,
"A-501","Project A","Bug",,"26/01/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-241","Project S","Build Maintenance",,"26/01/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-242","Project S","MMF",,"26/01/2012",,"01/02/2012","01/02/2012",,"01/02/2012","01/02/2012","01/02/2012","03/02/2012",7,3,1
,,,,,,,,,,,,,,,
"S-243","Project S","MMF",,"26/01/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-244","Project S","MMF",,"26/01/2012",,"27/01/2012","01/02/2012",,"01/02/2012","01/02/2012","01/02/2012","01/02/2012",5,1,1
,,,,,,,,,,,,,,,
"S-245","Project S","Bug",,"27/01/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"C-153","Project C","Bug",,"30/01/2012",,"13/02/2012","13/02/2012",,"13/02/2012","14/02/2012","14/02/2012",,0,0,1
,,,,,,,,,,,,,,,
"F-7","Project F","MMF","S","31/01/2012",,"14/02/2012","14/02/2012",,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-265","Project S","MMF",,"31/01/2012",,"24/02/2012","24/02/2012",,"24/02/2012","24/02/2012","24/02/2012","24/02/2012",19,1,1
,,,,,,,,,,,,,,,
"A-503","Project A","Build Maintenance",,"31/01/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-246","Project S","MMF",,"31/01/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-504","Project A","Bug",,"31/01/2012",,"09/02/2012","09/02/2012",,"09/02/2012","09/02/2012","09/02/2012","09/02/2012",8,1,1
,,,,,,,,,,,,,,,
"F-8","Project F","MMF","S","31/01/2012",,"22/02/2012","22/02/2012",,"22/02/2012","22/02/2012","22/02/2012","22/02/2012",17,1,1
,,,,,,,,,,,,,,,
"A-506","Project A","Bug",,"01/02/2012",,"01/02/2012","02/02/2012",,"02/02/2012","02/02/2012","02/02/2012","02/02/2012",2,1,1
,,,,,,,,,,,,,,,
"A-507","Project A","Bug",,"02/02/2012",,"02/02/2012","02/02/2012",,"02/02/2012","03/02/2012","03/02/2012","03/02/2012",2,2,1
,,,,,,,,,,,,,,,
"S-249","Project S","MMF",,"02/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-250","Project S","MMF",,"02/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-251","Project S","Build Maintenance",,"03/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-252","Project S","Build Maintenance",,"03/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"F-9","Project F","MMF",,"03/02/2012",,"17/02/2012","17/02/2012",,"17/02/2012","17/02/2012","17/02/2012","17/02/2012",11,1,1
,,,,,,,,,,,,,,,
"A-509","Project A","Bug",,"06/02/2012",,"06/02/2012","06/02/2012",,"10/02/2012","10/02/2012","10/02/2012","10/02/2012",5,5,5
,,,,,,,,,,,,,,,
"A-512","Project A","MMF",,"09/02/2012",,"13/02/2012","13/02/2012",,"17/02/2012","22/02/2012","22/02/2012","22/02/2012",10,8,5
,,,,,,,,,,,,,,,
"A-514","Project A","Bug",,"09/02/2012",,"13/02/2012","13/02/2012",,"13/02/2012","13/02/2012","13/02/2012","13/02/2012",3,1,1
,,,,,,,,,,,,,,,
"S-256","Project S","MMF",,"09/02/2012",,"20/02/2012","20/02/2012",,"22/02/2012","22/02/2012","22/02/2012","22/02/2012",10,3,3
,,,,,,,,,,,,,,,
"C-154","Project C","Build Maintenance",,"13/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-518","Project A","MMF","S","13/02/2012",,"14/02/2012","14/02/2012",,"14/02/2012",,,,0,0,1
,,,,,,,,,,,,,,,
"A-519","Project A","Bug",,"14/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-520","Project A","Bug",,"14/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-259","Project S","MMF","M","14/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"F-10","Project F","MMF",,"15/02/2012",,"17/02/2012","17/02/2012",,"17/02/2012","17/02/2012","17/02/2012","17/02/2012",3,1,1
,,,,,,,,,,,,,,,
"F-11","Project F","Bug",,"15/02/2012",,"17/02/2012","17/02/2012",,"17/02/2012","20/02/2012","22/02/2012","22/02/2012",6,4,1
,,,,,,,,,,,,,,,
"A-522","Project A","MMF",,"16/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-523","Project A","MMF","S","20/02/2012",,"22/02/2012","22/02/2012",,"22/02/2012","22/02/2012","22/02/2012","22/02/2012",3,1,1
,,,,,,,,,,,,,,,
"S-260","Project S","MMF","S","21/02/2012",,"21/02/2012","21/02/2012",,"21/02/2012","23/02/2012","23/02/2012","23/02/2012",3,3,1
,,,,,,,,,,,,,,,
"A-526","Project A","Build Maintenance",,"22/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-527","Project A","MMF",,"22/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-264","Project S","MMF","S","23/02/2012",,"23/02/2012","23/02/2012",,"23/02/2012","23/02/2012","23/02/2012","23/02/2012",1,1,1
,,,,,,,,,,,,,,,
"A-530","Project A","Build Maintenance",,"24/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-508","Project A","Infrastructure",,"03/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-510","Project A","Build Maintenance",,"07/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-515","Project A","Infrastructure",,"10/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-516","Project A","Infrastructure",,"13/02/2012",,"03/04/2012","04/04/2012",,"04/04/2012",,,,0,0,1
,,,,,,,,,,,,,,,
"A-517","Project A","Build Maintenance",,"13/02/2012",,"19/03/2012","19/03/2012",,"19/03/2012","23/03/2012","23/03/2012","23/03/2012",30,5,1
,,,,,,,,,,,,,,,
"A-521","Project A","Infrastructure",,"15/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-525","Project A","Infrastructure",,"22/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-528","Project A","Infrastructure",,"22/02/2012",,"23/03/2012","23/03/2012",,"23/03/2012","23/03/2012","23/03/2012","23/03/2012",23,1,1
,,,,,,,,,,,,,,,
"A-529","Project A","Infrastructure",,"24/02/2012",,"24/02/2012","24/02/2012",,"24/02/2012","24/02/2012","24/02/2012","29/02/2012",4,4,1
,,,,,,,,,,,,,,,
"A-524","Project A","Infrastructure",,"20/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-511","Project A","Infrastructure",,"08/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-513","Project A","Build Maintenance",,"09/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"F-12","Project F","Infrastructure",,"20/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"F-13","Project F","Infrastructure",,"20/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"F-14","Project F","Infrastructure",,"20/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-248","Project S","Infrastructure",,"31/01/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-258","Project S","Infrastructure",,"13/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-247","Project S","Infrastructure",,"31/01/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-261","Project S","Infrastructure",,"22/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-263","Project S","Infrastructure",,"22/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-255","Project S","Infrastructure",,"06/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-262","Project S","Infrastructure",,"22/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-266","Project S","Infrastructure",,"24/02/2012",,"24/02/2012","24/02/2012",,"24/02/2012","24/02/2012","24/02/2012","29/02/2012",4,4,1
,,,,,,,,,,,,,,,
"A-531","Project A","Infrastructure",,"27/02/2012",,"02/03/2012","02/03/2012",,"02/03/2012","07/03/2012","07/03/2012","07/03/2012",8,4,1
,,,,,,,,,,,,,,,
"A-532","Project A","Build Maintenance",,"27/02/2012",,"28/02/2012","28/02/2012",,"28/02/2012","28/02/2012","28/02/2012","28/02/2012",2,1,1
,,,,,,,,,,,,,,,
"A-533","Project A","MMF","S","27/02/2012",,"28/02/2012","28/02/2012",,"08/03/2012","08/03/2012","09/03/2012","09/03/2012",10,9,8
,,,,,,,,,,,,,,,
"S-267","Project S","Build Maintenance",,"28/02/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-534","Project A","Build Maintenance",,"28/02/2012",,"29/02/2012","29/02/2012",,"29/02/2012","29/02/2012","29/02/2012","29/02/2012",2,1,1
,,,,,,,,,,,,,,,
"S-268","Project S","MMF",,"29/02/2012",,"02/03/2012","02/03/2012",,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-535","Project A","Build Maintenance",,"29/02/2012",,"29/02/2012","29/02/2012",,"01/03/2012","01/03/2012","01/03/2012","01/03/2012",2,2,2
,,,,,,,,,,,,,,,
"A-536","Project A","Infrastructure",,"05/03/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-537","Project A","Build Maintenance",,"05/03/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-538","Project A","Bug",,"05/03/2012",,"08/03/2012","08/03/2012",,"08/03/2012","08/03/2012","09/03/2012","09/03/2012",5,2,1
,,,,,,,,,,,,,,,
"A-539","Project A","Bug",,"06/03/2012",,"13/03/2012","13/03/2012",,"13/03/2012","14/03/2012","14/03/2012","14/03/2012",7,2,1
,,,,,,,,,,,,,,,
"A-540","Project A","Bug",,"06/03/2012",,"09/03/2012","09/03/2012",,"09/03/2012","09/03/2012","09/03/2012","09/03/2012",4,1,1
,,,,,,,,,,,,,,,
"S-269","Project S","Bug",,"06/03/2012",,,,,,,,"07/03/2012",2,0,0
,,,,,,,,,,,,,,,
"S-270","Project S","MMF",,"06/03/2012",,"07/03/2012","07/03/2012",,"07/03/2012","09/03/2012","09/03/2012",,0,0,1
,,,,,,,,,,,,,,,
"A-541","Project A","Infrastructure",,"07/03/2012",,"14/03/2012","14/03/2012",,"14/03/2012","14/03/2012","14/03/2012","14/03/2012",6,1,1
,,,,,,,,,,,,,,,
"S-271","Project S","Infrastructure",,"07/03/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-272","Project S","MMF",,"07/03/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-273","Project S","MMF",,"07/03/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-274","Project S","MMF",,"08/03/2012",,"13/03/2012","13/03/2012",,"13/03/2012","13/03/2012","13/03/2012","14/03/2012",5,2,1
,,,,,,,,,,,,,,,
"A-542","Project A","MMF","S","08/03/2012",,"09/03/2012","09/03/2012",,"09/03/2012","09/03/2012","09/03/2012","09/03/2012",2,1,1
,,,,,,,,,,,,,,,
"A-543","Project A","Bug",,"09/03/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-275","Project S","MMF",,"09/03/2012",,"14/03/2012","13/03/2012",,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-276","Project S","MMF",,"09/03/2012",,"27/03/2012","27/03/2012",,"27/03/2012","27/03/2012","27/03/2012","27/03/2012",13,1,1
,,,,,,,,,,,,,,,
"S-277","Project S","MMF",,"09/03/2012",,"03/04/2012","03/04/2012",,"03/04/2012","04/04/2012","04/04/2012",,0,0,1
,,,,,,,,,,,,,,,
"C-155","Project C","Build Maintenance",,"12/03/2012",,"14/03/2012","14/03/2012",,"14/03/2012","14/03/2012","15/03/2012","15/03/2012",4,2,1
,,,,,,,,,,,,,,,
"A-544","Project A","Bug",,"13/03/2012",,"14/03/2012","14/03/2012",,"14/03/2012","15/03/2012","15/03/2012","15/03/2012",3,2,1
,,,,,,,,,,,,,,,
"F-15","Project F","MMF",,"13/03/2012",,"28/03/2012","28/03/2012",,"29/03/2012","29/03/2012","29/03/2012","29/03/2012",13,2,2
,,,,,,,,,,,,,,,
"F-16","Project F","MMF",,"13/03/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"F-17","Project F","MMF",,"13/03/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-278","Project S","Infrastructure",,"13/03/2012",,"14/03/2012","14/03/2012",,"14/03/2012","14/03/2012","15/03/2012","15/03/2012",3,2,1
,,,,,,,,,,,,,,,
"A-545","Project A","MMF","S","14/03/2012",,"16/03/2012","19/03/2012",,"27/03/2012","27/03/2012","27/03/2012","28/03/2012",11,8,7
,,,,,,,,,,,,,,,
"A-546","Project A","MMF","S","14/03/2012",,"19/03/2012","27/03/2012",,"27/03/2012","27/03/2012","28/03/2012","28/03/2012",11,2,1
,,,,,,,,,,,,,,,
"A-547","Project A","MMF","S","14/03/2012",,"19/03/2012","27/03/2012",,"30/03/2012","04/04/2012","04/04/2012",,0,0,4
,,,,,,,,,,,,,,,
"S-279","Project S","MMF",,"16/03/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-280","Project S","Bug",,"19/03/2012",,"22/03/2012","22/03/2012",,"22/03/2012","22/03/2012","22/03/2012","22/03/2012",4,1,1
,,,,,,,,,,,,,,,
"A-548","Project A","Infrastructure",,"19/03/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-549","Project A","Infrastructure",,"20/03/2012",,,,,,,,"21/03/2012",2,0,0
,,,,,,,,,,,,,,,
"S-281","Project S","Bug",,"22/03/2012",,"27/03/2012","27/03/2012",,"27/03/2012","27/03/2012","27/03/2012","27/03/2012",4,1,1
,,,,,,,,,,,,,,,
"S-282","Project S","Bug",,"22/03/2012",,"22/03/2012","22/03/2012",,"22/03/2012","22/03/2012","22/03/2012","22/03/2012",1,1,1
,,,,,,,,,,,,,,,
"A-550","Project A","Infrastructure",,"23/03/2012",,"27/03/2012","27/03/2012",,"27/03/2012","29/03/2012","29/03/2012","29/03/2012",5,3,1
,,,,,,,,,,,,,,,
"A-551","Project A","Infrastructure",,"26/03/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-283","Project S","MMF",,"27/03/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-284","Project S","MMF",,"27/03/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-285","Project S","MMF",,"27/03/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-286","Project S","Infrastructure",,"27/03/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"F-18","Project F","MMF",,"28/03/2012",,"04/04/2012","04/04/2012",,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-552","Project A","Infrastructure",,"29/03/2012",,"02/04/2012","02/04/2012",,"02/04/2012","03/04/2012","03/04/2012","03/04/2012",4,2,1
,,,,,,,,,,,,,,,
"A-553","Project A","MMF",,"29/03/2012",,"29/03/2012","29/03/2012",,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-554","Project A","MMF",,"29/03/2012",,,,,,,,,0,0,0
,,,,,,,,,,,,,,,
"C-156","Project C","Infrastructure",,"02/04/2012",,"04/04/2012","04/04/2012",,"04/04/2012","04/04/2012","04/04/2012","04/04/2012",3,1,1
,,,,,,,,,,,,,,,
"A-555","Project A","Infrastructure",,"02/04/2012",,"02/04/2012","02/04/2012",,"02/04/2012","04/04/2012","04/04/2012","04/04/2012",3,3,1
,,,,,,,,,,,,,,,
"S-287","Project S","Build Maintenance",,"03/04/2012",,"04/04/2012","04/04/2012",,,,,,0,0,0
,,,,,,,,,,,,,,,
"C-157","Project C","Bug",,"03/04/2012",,"10/04/2012","10/04/2012",,,,,,0,0,0
,,,,,,,,,,,,,,,
"A-556","Project A","Build Maintenance",,"04/04/2012",,"04/04/2012","04/04/2012",,,,,,0,0,0
,,,,,,,,,,,,,,,
"S-288","Project S","Infrastructure",,"10/04/2012",,,,,,,,,0,0,0
